epizod,wynik,kroki,epsilon,rozmiar_tablicy_q
4295,5,47,0.116713,4810
4296,4,18,0.116655,4810
4297,0,9,0.116596,4810
4298,9,91,0.116538,4813
4299,5,48,0.116480,4814
4300,6,56,0.116422,4815
4301,8,65,0.116363,4816
4302,7,82,0.116305,4817
4303,3,13,0.116247,4817
4304,6,76,0.116189,4819
4305,9,67,0.116131,4820
4306,1,10,0.116073,4820
4307,6,63,0.116015,4822
4308,6,39,0.115957,4822
4309,9,67,0.115899,4824
4310,4,26,0.115841,4824
4311,1,26,0.115783,4824
4312,5,40,0.115725,4824
4313,7,53,0.115667,4828
4314,1,12,0.115609,4828
4315,4,24,0.115551,4828
4316,6,45,0.115494,4830
4317,4,36,0.115436,4830
4318,3,22,0.115378,4830
4319,3,17,0.115321,4830
4320,8,65,0.115263,4832
4321,10,84,0.115205,4834
4322,5,37,0.115148,4834
4323,5,35,0.115090,4834
4324,1,15,0.115032,4834
4325,9,68,0.114975,4836
4326,6,59,0.114917,4837
4327,4,31,0.114860,4837
4328,8,64,0.114803,4838
4329,6,60,0.114745,4838
4330,1,13,0.114688,4838
4331,5,50,0.114630,4838
4332,6,66,0.114573,4838
4333,2,24,0.114516,4838
4334,1,13,0.114459,4838
4335,4,51,0.114401,4838
4336,6,45,0.114344,4838
4337,7,53,0.114287,4838
4338,6,47,0.114230,4839
4339,4,43,0.114173,4839
4340,2,21,0.114116,4839
4341,7,77,0.114059,4840
4342,2,22,0.114002,4840
4343,4,29,0.113945,4840
4344,5,46,0.113888,4841
4345,8,83,0.113831,4845
4346,2,20,0.113774,4845
4347,6,36,0.113717,4847
4348,4,33,0.113660,4849
4349,7,51,0.113603,4850
4350,3,32,0.113546,4850
4351,9,57,0.113490,4850
4352,0,7,0.113433,4850
4353,3,24,0.113376,4850
4354,6,50,0.113319,4851
4355,4,37,0.113263,4851
4356,1,10,0.113206,4851
4357,4,46,0.113150,4852
4358,7,61,0.113093,4854
4359,7,49,0.113036,4854
4360,8,81,0.112980,4860
4361,2,11,0.112923,4860
4362,6,59,0.112867,4861
4363,6,41,0.112811,4861
4364,2,17,0.112754,4861
4365,9,70,0.112698,4862
4366,2,14,0.112641,4862
4367,6,23,0.112585,4862
4368,10,106,0.112529,4863
4369,6,48,0.112473,4864
4370,5,40,0.112416,4864
4371,4,28,0.112360,4864
4372,13,93,0.112304,4867
4373,1,13,0.112248,4867
4374,3,21,0.112192,4867
4375,3,32,0.112136,4867
4376,5,47,0.112079,4867
4377,5,60,0.112023,4868
4378,6,32,0.111967,4870
4379,6,57,0.111911,4871
4380,8,82,0.111855,4874
4381,8,48,0.111800,4875
4382,7,79,0.111744,4875
4383,5,37,0.111688,4875
4384,6,51,0.111632,4875
4385,7,68,0.111576,4877
4386,5,62,0.111520,4878
4387,6,46,0.111465,4880
4388,2,22,0.111409,4881
4389,4,32,0.111353,4881
4390,5,54,0.111297,4881
4391,4,26,0.111242,4881
4392,4,24,0.111186,4881
4393,3,20,0.111131,4881
4394,10,114,0.111075,4888
4395,7,53,0.111019,4888
4396,7,68,0.110964,4890
4397,9,78,0.110908,4891
4398,5,51,0.110853,4891
4399,13,139,0.110798,4892
4400,5,31,0.110742,4892
4401,1,6,0.110687,4892
4402,7,62,0.110631,4892
4403,10,62,0.110576,4894
4404,6,32,0.110521,4894
4405,8,89,0.110466,4897
4406,6,47,0.110410,4899
4407,4,30,0.110355,4900
4408,8,58,0.110300,4902
4409,5,40,0.110245,4903
4410,6,65,0.110190,4905
4411,10,92,0.110135,4907
4412,5,34,0.110080,4908
4413,17,139,0.110025,4910
4414,10,84,0.109970,4912
4415,3,29,0.109915,4913
4416,4,38,0.109860,4914
4417,5,42,0.109805,4915
4418,4,38,0.109750,4917
4419,6,41,0.109695,4918
4420,3,14,0.109640,4918
4421,8,50,0.109585,4919
4422,11,117,0.109530,4923
4423,1,12,0.109476,4923
4424,2,21,0.109421,4923
4425,2,16,0.109366,4923
4426,6,72,0.109312,4926
4427,4,41,0.109257,4926
4428,10,81,0.109202,4928
4429,4,38,0.109148,4929
4430,6,53,0.109093,4930
4431,6,74,0.109039,4930
4432,5,48,0.108984,4931
4433,6,64,0.108930,4932
4434,6,66,0.108875,4932
4435,3,26,0.108821,4932
4436,5,43,0.108766,4934
4437,10,90,0.108712,4936
4438,10,89,0.108657,4938
4439,7,43,0.108603,4939
4440,7,50,0.108549,4940
4441,6,57,0.108495,4943
4442,4,39,0.108440,4943
4443,8,72,0.108386,4945
4444,4,26,0.108332,4946
4445,8,85,0.108278,4949
4446,7,48,0.108224,4949
4447,8,89,0.108169,4950
4448,6,51,0.108115,4950
4449,3,37,0.108061,4950
4450,6,52,0.108007,4950
4451,8,80,0.107953,4952
4452,9,62,0.107899,4952
4453,3,34,0.107845,4952
4454,4,32,0.107791,4953
4455,4,39,0.107738,4953
4456,7,79,0.107684,4955
4457,7,50,0.107630,4956
4458,10,88,0.107576,4957
4459,6,74,0.107522,4957
4460,2,19,0.107468,4957
4461,7,57,0.107415,4957
4462,7,51,0.107361,4959
4463,10,81,0.107307,4961
4464,4,40,0.107254,4961
4465,3,42,0.107200,4961
4466,4,44,0.107146,4961
4467,6,74,0.107093,4961
4468,4,36,0.107039,4961
4469,6,23,0.106986,4961
4470,6,55,0.106932,4962
4471,6,41,0.106879,4963
4472,5,40,0.106825,4963
4473,4,26,0.106772,4963
4474,2,11,0.106719,4963
4475,6,56,0.106665,4964
4476,7,65,0.106612,4964
4477,4,38,0.106559,4965
4478,6,52,0.106505,4966
4479,1,9,0.106452,4966
4480,6,78,0.106399,4967
4481,4,23,0.106346,4968
4482,4,28,0.106293,4969
4483,4,41,0.106239,4969
4484,6,57,0.106186,4969
4485,1,11,0.106133,4969
4486,4,28,0.106080,4969
4487,1,8,0.106027,4969
4488,10,64,0.105974,4970
4489,8,47,0.105921,4971
4490,5,68,0.105868,4971
4491,9,67,0.105815,4971
4492,3,16,0.105762,4971
4493,5,32,0.105709,4972
4494,4,29,0.105657,4972
4495,5,44,0.105604,4973
4496,5,39,0.105551,4975
4497,5,45,0.105498,4975
4498,2,13,0.105445,4975
4499,10,63,0.105393,4977
4500,5,37,0.105340,4977
4501,3,25,0.105287,4978
4502,2,34,0.105235,4978
4503,9,92,0.105182,4979
4504,11,70,0.105129,4981
4505,4,18,0.105077,4981
4506,2,24,0.105024,4981
4507,2,18,0.104972,4981
4508,4,50,0.104919,4981
4509,6,65,0.104867,4984
4510,2,25,0.104814,4984
4511,0,6,0.104762,4984
4512,4,48,0.104710,4985
4513,1,6,0.104657,4985
4514,11,95,0.104605,4986
4515,6,61,0.104553,4987
4516,2,20,0.104500,4987
4517,8,67,0.104448,4988
4518,1,9,0.104396,4988
4519,5,42,0.104344,4988
4520,3,22,0.104292,4988
4521,10,98,0.104239,4990
4522,0,5,0.104187,4990
4523,7,67,0.104135,4992
4524,8,48,0.104083,4993
4525,2,8,0.104031,4993
4526,13,91,0.103979,4997
4527,4,29,0.103927,4997
4528,4,40,0.103875,4999
4529,4,31,0.103823,4999
4530,3,21,0.103771,4999
4531,6,40,0.103719,5001
4532,10,107,0.103667,5004
4533,4,40,0.103616,5004
4534,6,76,0.103564,5004
4535,4,55,0.103512,5004
4536,5,63,0.103460,5005
4537,6,52,0.103409,5005
4538,7,52,0.103357,5007
4539,5,50,0.103305,5007
4540,8,61,0.103254,5009
4541,5,34,0.103202,5010
4542,2,27,0.103150,5010
4543,4,62,0.103099,5010
4544,2,22,0.103047,5010
4545,2,14,0.102996,5010
4546,12,134,0.102944,5013
4547,6,37,0.102893,5014
4548,6,53,0.102841,5016
4549,7,41,0.102790,5017
4550,5,58,0.102738,5017
4551,3,23,0.102687,5017
4552,6,66,0.102636,5018
4553,4,43,0.102584,5018
4554,4,46,0.102533,5019
4555,8,43,0.102482,5019
4556,9,81,0.102431,5021
4557,4,37,0.102379,5021
4558,1,11,0.102328,5021
4559,2,11,0.102277,5021
4560,6,65,0.102226,5023
4561,4,39,0.102175,5024
4562,9,72,0.102124,5026
4563,7,65,0.102073,5027
4564,10,86,0.102022,5027
4565,6,64,0.101971,5028
4566,8,70,0.101920,5029
4567,3,31,0.101869,5029
4568,4,36,0.101818,5030
4569,5,36,0.101767,5031
4570,4,41,0.101716,5031
4571,6,59,0.101665,5031
4572,11,100,0.101614,5031
4573,2,12,0.101563,5031
4574,1,11,0.101513,5031
4575,9,90,0.101462,5033
4576,4,34,0.101411,5034
4577,2,23,0.101360,5034
4578,4,36,0.101310,5035
4579,1,14,0.101259,5035
4580,2,22,0.101208,5035
4581,9,60,0.101158,5037
4582,9,73,0.101107,5038
4583,1,13,0.101057,5038
4584,4,51,0.101006,5038
4585,9,107,0.100956,5040
4586,8,79,0.100905,5042
4587,3,30,0.100855,5042
4588,7,74,0.100804,5045
4589,9,81,0.100754,5048
4590,4,39,0.100704,5048
4591,6,49,0.100653,5050
4592,3,31,0.100603,5050
4593,3,23,0.100553,5050
4594,6,78,0.100502,5051
4595,1,8,0.100452,5051
4596,9,76,0.100402,5052
4597,6,54,0.100352,5052
4598,5,29,0.100301,5052
4599,3,30,0.100251,5052
4600,10,97,0.100201,5056
4601,4,36,0.100151,5056
4602,0,8,0.100101,5056
4603,7,65,0.100051,5056
4604,8,77,0.100001,5057
4605,6,113,0.099951,5059
4606,3,21,0.099901,5059
4607,2,34,0.099851,5059
4608,1,9,0.099801,5060
4609,5,40,0.099751,5060
4610,6,62,0.099701,5062
4611,6,82,0.099651,5062
4612,7,75,0.099602,5063
4613,7,68,0.099552,5064
4614,6,71,0.099502,5064
4615,7,63,0.099452,5066
4616,4,45,0.099403,5066
4617,4,38,0.099353,5066
4618,6,49,0.099303,5067
4619,5,34,0.099254,5068
4620,8,64,0.099204,5071
4621,11,103,0.099154,5073
4622,9,77,0.099105,5074
4623,13,85,0.099055,5076
4624,9,112,0.099006,5078
4625,5,31,0.098956,5078
4626,13,102,0.098907,5079
4627,7,62,0.098857,5080
4628,4,39,0.098808,5081
4629,2,25,0.098758,5081
4630,4,27,0.098709,5081
4631,6,52,0.098660,5081
4632,2,32,0.098610,5082
4633,4,31,0.098561,5083
4634,8,66,0.098512,5084
4635,5,35,0.098462,5084
4636,7,63,0.098413,5084
4637,2,25,0.098364,5084
4638,8,31,0.098315,5085
4639,8,86,0.098266,5086
4640,3,34,0.098217,5086
4641,8,62,0.098167,5088
4642,1,9,0.098118,5088
4643,4,35,0.098069,5088
4644,7,53,0.098020,5088
4645,6,52,0.097971,5088
4646,4,33,0.097922,5088
4647,4,36,0.097873,5088
4648,5,73,0.097824,5088
4649,6,29,0.097775,5089
4650,10,94,0.097727,5092
4651,6,44,0.097678,5092
4652,8,88,0.097629,5093
4653,1,10,0.097580,5093
4654,12,119,0.097531,5095
4655,1,13,0.097483,5095
4656,9,84,0.097434,5098
4657,6,37,0.097385,5099
4658,3,41,0.097336,5099
4659,6,64,0.097288,5099
4660,4,25,0.097239,5099
4661,9,63,0.097190,5100
4662,0,6,0.097142,5100
4663,13,107,0.097093,5101
4664,15,132,0.097045,5104
4665,8,68,0.096996,5106
4666,3,40,0.096948,5106
4667,20,155,0.096899,5107
4668,1,8,0.096851,5107
4669,4,31,0.096802,5107
4670,6,44,0.096754,5108
4671,7,77,0.096706,5110
4672,1,9,0.096657,5110
4673,6,65,0.096609,5111
4674,3,29,0.096561,5111
4675,16,100,0.096512,5114
4676,2,24,0.096464,5114
4677,9,69,0.096416,5115
4678,6,48,0.096368,5116
4679,5,39,0.096319,5117
4680,8,70,0.096271,5117
4681,8,97,0.096223,5119
4682,6,42,0.096175,5120
4683,7,48,0.096127,5123
4684,7,75,0.096079,5123
4685,15,107,0.096031,5124
4686,6,36,0.095983,5124
4687,8,53,0.095935,5124
4688,10,61,0.095887,5128
4689,5,34,0.095839,5128
4690,6,46,0.095791,5129
4691,5,69,0.095743,5131
4692,6,73,0.095695,5132
4693,9,80,0.095647,5133
4694,6,42,0.095600,5133
4695,5,50,0.095552,5135
4696,5,37,0.095504,5135
4697,1,12,0.095456,5135
4698,14,91,0.095409,5137
4699,0,9,0.095361,5137
4700,6,49,0.095313,5138
4701,4,41,0.095265,5138
4702,2,12,0.095218,5138
4703,2,33,0.095170,5138
4704,8,61,0.095123,5139
4705,4,44,0.095075,5139
4706,3,20,0.095028,5139
4707,2,16,0.094980,5139
4708,10,70,0.094933,5140
4709,10,66,0.094885,5141
4710,9,73,0.094838,5145
4711,6,34,0.094790,5146
4712,5,34,0.094743,5146
4713,6,52,0.094695,5147
4714,7,38,0.094648,5148
4715,14,102,0.094601,5149
4716,9,92,0.094553,5153
4717,7,47,0.094506,5154
4718,5,55,0.094459,5155
4719,9,92,0.094412,5159
4720,11,134,0.094365,5162
4721,2,28,0.094317,5162
4722,9,77,0.094270,5164
4723,4,44,0.094223,5164
4724,6,69,0.094176,5165
4725,3,18,0.094129,5165
4726,6,50,0.094082,5166
4727,6,63,0.094035,5167
4728,8,77,0.093988,5168
4729,4,51,0.093941,5168
4730,5,59,0.093894,5168
4731,3,21,0.093847,5168
4732,5,52,0.093800,5169
4733,3,21,0.093753,5169
4734,7,59,0.093706,5169
4735,2,23,0.093659,5170
4736,6,53,0.093612,5170
4737,12,102,0.093566,5174
4738,7,64,0.093519,5175
4739,11,94,0.093472,5176
4740,1,15,0.093425,5176
4741,1,7,0.093379,5176
4742,8,70,0.093332,5177
4743,1,6,0.093285,5177
4744,6,39,0.093239,5177
4745,3,45,0.093192,5177
4746,4,23,0.093145,5178
4747,3,32,0.093099,5178
4748,1,13,0.093052,5178
4749,1,14,0.093006,5178
4750,6,36,0.092959,5178
4751,8,59,0.092913,5178
4752,5,48,0.092866,5179
4753,8,54,0.092820,5180
4754,0,10,0.092773,5180
4755,2,24,0.092727,5180
4756,8,77,0.092681,5182
4757,6,42,0.092634,5183
4758,7,39,0.092588,5183
4759,2,7,0.092542,5183
4760,6,54,0.092496,5183
4761,2,15,0.092449,5183
4762,6,46,0.092403,5184
4763,5,40,0.092357,5185
4764,13,114,0.092311,5191
4765,2,14,0.092265,5191
4766,7,53,0.092218,5192
4767,5,47,0.092172,5193
4768,0,8,0.092126,5193
4769,7,47,0.092080,5193
4770,4,34,0.092034,5193
4771,10,78,0.091988,5200
4772,7,45,0.091942,5201
4773,6,65,0.091896,5203
4774,6,41,0.091850,5205
4775,9,128,0.091804,5209
4776,7,62,0.091758,5211
4777,4,29,0.091712,5211
4778,10,84,0.091667,5211
4779,4,35,0.091621,5211
4780,8,66,0.091575,5211
4781,2,14,0.091529,5211
4782,3,21,0.091483,5211
4783,6,55,0.091438,5211
4784,6,46,0.091392,5211
4785,4,41,0.091346,5211
4786,4,24,0.091301,5212
4787,4,17,0.091255,5212
4788,9,72,0.091209,5212
4789,6,60,0.091164,5213
4790,1,6,0.091118,5213
4791,8,72,0.091073,5215
4792,11,66,0.091027,5216
4793,5,48,0.090981,5217
4794,13,90,0.090936,5220
4795,4,45,0.090891,5220
4796,5,31,0.090845,5220
4797,8,52,0.090800,5220
4798,3,36,0.090754,5220
4799,3,29,0.090709,5220
4800,6,52,0.090664,5221
4801,7,59,0.090618,5222
4802,8,86,0.090573,5226
4803,4,28,0.090528,5227
4804,2,15,0.090482,5227
4805,5,52,0.090437,5228
4806,3,28,0.090392,5228
4807,3,19,0.090347,5228
4808,4,36,0.090302,5228
4809,1,10,0.090256,5228
4810,6,43,0.090211,5229
4811,2,25,0.090166,5229
4812,8,69,0.090121,5233
4813,2,13,0.090076,5233
4814,9,67,0.090031,5233
4815,4,54,0.089986,5233
4816,7,47,0.089941,5235
4817,4,32,0.089896,5235
4818,3,14,0.089851,5237
4819,8,91,0.089806,5238
4820,0,9,0.089761,5238
4821,9,82,0.089716,5240
4822,11,99,0.089671,5241
4823,5,49,0.089627,5242
4824,9,61,0.089582,5243
4825,3,10,0.089537,5243
4826,7,74,0.089492,5244
4827,16,117,0.089447,5244
4828,14,119,0.089403,5245
4829,4,29,0.089358,5245
4830,3,30,0.089313,5245
4831,6,51,0.089269,5247
4832,5,54,0.089224,5248
4833,5,23,0.089179,5249
4834,7,32,0.089135,5251
4835,4,49,0.089090,5251
4836,4,24,0.089046,5251
4837,2,19,0.089001,5251
4838,6,47,0.088957,5253
4839,7,54,0.088912,5253
4840,8,56,0.088868,5254
4841,4,56,0.088823,5257
4842,14,165,0.088779,5258
4843,6,46,0.088735,5259
4844,5,36,0.088690,5259
4845,6,48,0.088646,5259
4846,12,99,0.088602,5261
4847,2,14,0.088557,5261
4848,7,51,0.088513,5261
4849,7,44,0.088469,5262
4850,5,54,0.088424,5263
4851,15,113,0.088380,5267
4852,6,59,0.088336,5268
4853,3,27,0.088292,5268
4854,5,34,0.088248,5268
4855,10,81,0.088204,5269
4856,11,98,0.088160,5271
4857,2,12,0.088115,5271
4858,8,77,0.088071,5271
4859,6,57,0.088027,5273
4860,6,43,0.087983,5274
4861,14,114,0.087939,5274
4862,5,52,0.087895,5274
4863,4,39,0.087851,5274
4864,13,69,0.087808,5275
4865,4,30,0.087764,5275
4866,8,50,0.087720,5276
4867,1,12,0.087676,5276
4868,2,13,0.087632,5276
4869,2,20,0.087588,5276
4870,7,56,0.087544,5276
4871,8,86,0.087501,5277
4872,3,27,0.087457,5277
4873,7,84,0.087413,5280
4874,6,40,0.087369,5280
4875,7,35,0.087326,5280
4876,5,30,0.087282,5280
4877,5,38,0.087238,5280
4878,5,33,0.087195,5281
4879,3,26,0.087151,5281
4880,3,22,0.087108,5281
4881,6,52,0.087064,5283
4882,11,113,0.087021,5287
4883,2,17,0.086977,5287
4884,8,64,0.086934,5288
4885,4,28,0.086890,5288
4886,4,31,0.086847,5288
4887,13,102,0.086803,5292
4888,0,5,0.086760,5292
4889,4,32,0.086716,5292
4890,7,59,0.086673,5294
4891,8,99,0.086630,5294
4892,5,47,0.086586,5295
4893,5,51,0.086543,5296
4894,7,49,0.086500,5296
4895,9,82,0.086457,5297
4896,9,78,0.086413,5300
4897,10,79,0.086370,5300
4898,7,76,0.086327,5303
4899,5,44,0.086284,5303
4900,0,10,0.086241,5303
4901,11,101,0.086198,5304
4902,7,62,0.086155,5306
4903,5,33,0.086111,5308
4904,8,87,0.086068,5311
4905,12,86,0.086025,5312
4906,4,46,0.085982,5313
4907,5,45,0.085939,5313
4908,4,32,0.085896,5313
4909,6,54,0.085853,5314
4910,2,11,0.085810,5314
4911,1,9,0.085768,5314
4912,4,53,0.085725,5314
4913,3,19,0.085682,5314
4914,10,95,0.085639,5315
4915,5,33,0.085596,5315
4916,7,80,0.085553,5317
4917,5,37,0.085511,5317
4918,6,61,0.085468,5318
4919,5,31,0.085425,5318
4920,5,51,0.085382,5320
4921,5,37,0.085340,5321
4922,0,6,0.085297,5321
4923,7,56,0.085254,5322
4924,0,6,0.085212,5322
4925,6,36,0.085169,5322
4926,2,23,0.085127,5322
4927,8,55,0.085084,5323
4928,4,33,0.085041,5323
4929,7,45,0.084999,5324
4930,6,55,0.084956,5324
4931,7,56,0.084914,5325
4932,7,50,0.084872,5325
4933,5,29,0.084829,5325
4934,8,68,0.084787,5325
4935,2,12,0.084744,5325
4936,8,61,0.084702,5326
4937,3,29,0.084660,5326
4938,0,10,0.084617,5326
4939,9,71,0.084575,5326
4940,4,40,0.084533,5327
4941,1,16,0.084490,5327
4942,4,41,0.084448,5327
4943,0,5,0.084406,5327
4944,7,67,0.084364,5327
4945,6,55,0.084322,5328
4946,3,29,0.084279,5328
4947,5,52,0.084237,5328
4948,13,101,0.084195,5330
4949,5,43,0.084153,5331
4950,5,47,0.084111,5331
4951,7,73,0.084069,5333
4952,6,53,0.084027,5334
4953,0,8,0.083985,5334
4954,8,75,0.083943,5335
4955,0,5,0.083901,5335
4956,1,14,0.083859,5335
4957,8,90,0.083817,5338
4958,1,7,0.083775,5338
4959,6,79,0.083733,5340
4960,4,22,0.083691,5341
4961,8,76,0.083649,5343
4962,4,39,0.083608,5344
4963,7,46,0.083566,5345
4964,2,23,0.083524,5345
4965,5,44,0.083482,5345
4966,2,14,0.083441,5345
4967,10,49,0.083399,5345
4968,6,42,0.083357,5347
4969,6,53,0.083315,5348
4970,5,53,0.083274,5348
4971,12,102,0.083232,5350
4972,13,92,0.083191,5352
4973,12,99,0.083149,5355
4974,6,47,0.083107,5355
4975,2,18,0.083066,5355
4976,6,51,0.083024,5356
4977,1,18,0.082983,5356
4978,8,51,0.082941,5356
4979,10,74,0.082900,5357
4980,3,15,0.082858,5357
4981,11,86,0.082817,5359
4982,1,10,0.082776,5359
4983,5,42,0.082734,5359
4984,13,122,0.082693,5360
4985,8,53,0.082651,5361
4986,6,37,0.082610,5361
4987,4,44,0.082569,5361
4988,9,105,0.082527,5367
4989,3,23,0.082486,5367
4990,6,40,0.082445,5367
4991,4,60,0.082404,5368
4992,10,95,0.082363,5369
4993,2,17,0.082321,5369
4994,6,66,0.082280,5369
4995,9,83,0.082239,5371
4996,3,29,0.082198,5371
4997,8,50,0.082157,5371
4998,9,76,0.082116,5372
4999,5,71,0.082075,5373
5000,10,74,0.082034,5375
5001,2,15,0.081993,5375
5002,5,61,0.081952,5375
5003,7,53,0.081911,5376
5004,7,70,0.081870,5376
5005,11,99,0.081829,5379
5006,6,47,0.081788,5379
5007,4,52,0.081747,5379
5008,12,88,0.081706,5380
5009,10,84,0.081665,5382
5010,11,103,0.081624,5384
5011,5,57,0.081584,5386
5012,6,57,0.081543,5388
5013,9,87,0.081502,5389
5014,0,6,0.081461,5389
5015,10,65,0.081421,5390
5016,3,38,0.081380,5390
5017,8,67,0.081339,5392
5018,8,69,0.081299,5392
5019,10,67,0.081258,5393
5020,0,6,0.081217,5393
5021,17,102,0.081177,5395
5022,6,43,0.081136,5396
5023,7,43,0.081095,5398
5024,1,21,0.081055,5398
5025,6,54,0.081014,5398
5026,6,34,0.080974,5401
5027,6,45,0.080933,5402
5028,9,91,0.080893,5404
5029,7,73,0.080852,5404
5030,11,114,0.080812,5408
5031,7,62,0.080772,5409
5032,8,64,0.080731,5409
5033,5,51,0.080691,5410
5034,5,36,0.080651,5410
5035,6,65,0.080610,5411
5036,7,64,0.080570,5411
5037,10,100,0.080530,5412
5038,9,60,0.080489,5412
5039,7,62,0.080449,5412
5040,1,12,0.080409,5412
5041,12,116,0.080369,5414
5042,10,77,0.080329,5414
5043,14,117,0.080288,5417
5044,6,52,0.080248,5419
5045,8,42,0.080208,5420
5046,15,143,0.080168,5420
5047,5,35,0.080128,5420
5048,3,39,0.080088,5420
5049,4,38,0.080048,5420
5050,2,17,0.080008,5420
5051,1,9,0.079968,5420
5052,6,34,0.079928,5420
5053,8,78,0.079888,5422
5054,4,47,0.079848,5422
5055,7,64,0.079808,5423
5056,2,18,0.079768,5423
5057,14,110,0.079728,5425
5058,5,45,0.079688,5425
5059,1,10,0.079648,5425
5060,8,67,0.079609,5426
5061,4,34,0.079569,5426
5062,1,10,0.079529,5426
5063,6,36,0.079489,5426
5064,10,86,0.079450,5427
5065,8,86,0.079410,5428
5066,9,58,0.079370,5428
5067,4,23,0.079330,5428
5068,5,61,0.079291,5428
5069,8,89,0.079251,5430
5070,10,87,0.079211,5431
5071,18,123,0.079172,5435
5072,6,60,0.079132,5436
5073,11,100,0.079093,5436
5074,9,58,0.079053,5438
5075,8,61,0.079014,5438
5076,7,56,0.078974,5439
5077,7,66,0.078935,5439
5078,5,57,0.078895,5439
5079,9,80,0.078856,5440
5080,3,34,0.078816,5440
5081,4,31,0.078777,5441
5082,4,28,0.078738,5441
5083,4,29,0.078698,5441
5084,11,126,0.078659,5444
5085,6,39,0.078619,5445
5086,4,41,0.078580,5446
5087,13,92,0.078541,5447
5088,5,40,0.078502,5447
5089,2,22,0.078462,5447
5090,8,76,0.078423,5448
5091,13,123,0.078384,5449
5092,6,59,0.078345,5449
5093,4,48,0.078306,5449
5094,4,39,0.078266,5449
5095,1,8,0.078227,5449
5096,4,29,0.078188,5449
5097,4,34,0.078149,5449
5098,8,73,0.078110,5449
5099,16,146,0.078071,5454
5100,5,36,0.078032,5454
5101,9,71,0.077993,5454
5102,4,46,0.077954,5454
5103,2,16,0.077915,5454
5104,8,45,0.077876,5455
5105,12,103,0.077837,5457
5106,3,19,0.077798,5457
5107,6,48,0.077759,5458
5108,5,39,0.077720,5458
5109,6,60,0.077681,5458
5110,7,57,0.077643,5459
5111,4,34,0.077604,5460
5112,0,5,0.077565,5460
5113,8,57,0.077526,5460
5114,5,59,0.077487,5461
5115,4,34,0.077449,5461
5116,8,67,0.077410,5462
5117,0,6,0.077371,5462
5118,16,121,0.077333,5462
5119,12,99,0.077294,5464
5120,0,5,0.077255,5464
5121,3,32,0.077217,5464
5122,7,56,0.077178,5465
5123,5,49,0.077139,5465
5124,7,70,0.077101,5465
5125,4,43,0.077062,5465
5126,5,48,0.077024,5465
5127,4,20,0.076985,5465
5128,3,13,0.076947,5465
5129,5,66,0.076908,5465
5130,8,69,0.076870,5466
5131,8,61,0.076831,5466
5132,3,24,0.076793,5466
5133,8,82,0.076755,5467
5134,8,67,0.076716,5467
5135,1,18,0.076678,5467
5136,8,65,0.076640,5470
5137,6,53,0.076601,5470
5138,4,34,0.076563,5470
5139,7,65,0.076525,5472
5140,8,76,0.076486,5473
5141,9,62,0.076448,5474
5142,6,69,0.076410,5476
5143,8,65,0.076372,5477
5144,4,41,0.076334,5477
5145,10,81,0.076295,5479
5146,6,42,0.076257,5479
5147,7,46,0.076219,5481
5148,3,23,0.076181,5481
5149,7,36,0.076143,5481
5150,14,106,0.076105,5484
5151,9,64,0.076067,5484
5152,7,72,0.076029,5486
5153,4,42,0.075991,5486
5154,4,27,0.075953,5487
5155,14,93,0.075915,5488
5156,4,19,0.075877,5488
5157,10,93,0.075839,5490
5158,4,27,0.075801,5490
5159,8,65,0.075763,5490
5160,4,29,0.075725,5491
5161,10,50,0.075687,5495
5162,6,53,0.075649,5496
5163,11,76,0.075612,5497
5164,4,24,0.075574,5497
5165,4,34,0.075536,5498
5166,8,53,0.075498,5498
5167,2,25,0.075460,5498
5168,9,58,0.075423,5502
5169,12,91,0.075385,5503
5170,6,38,0.075347,5504
5171,9,71,0.075310,5506
5172,4,21,0.075272,5506
5173,7,71,0.075234,5506
5174,10,73,0.075197,5506
5175,4,66,0.075159,5506
5176,5,53,0.075122,5506
5177,10,53,0.075084,5507
5178,8,63,0.075046,5507
5179,13,100,0.075009,5509
5180,7,48,0.074971,5510
5181,4,31,0.074934,5510
5182,5,53,0.074897,5511
5183,5,31,0.074859,5511
5184,8,65,0.074822,5511
5185,7,66,0.074784,5511
5186,12,122,0.074747,5513
5187,1,8,0.074709,5513
5188,10,79,0.074672,5514
5189,8,62,0.074635,5516
5190,5,32,0.074597,5517
5191,15,126,0.074560,5523
5192,8,83,0.074523,5523
5193,12,102,0.074486,5524
5194,5,38,0.074448,5525
5195,5,43,0.074411,5526
5196,7,55,0.074374,5527
5197,8,75,0.074337,5527
5198,4,23,0.074300,5527
5199,4,27,0.074262,5527
5200,14,125,0.074225,5529
5201,7,37,0.074188,5530
5202,7,64,0.074151,5530
5203,10,81,0.074114,5533
5204,11,93,0.074077,5534
5205,2,19,0.074040,5534
5206,10,91,0.074003,5534
5207,7,59,0.073966,5536
5208,13,114,0.073929,5538
5209,2,14,0.073892,5538
5210,3,27,0.073855,5538
5211,10,78,0.073818,5541
5212,3,14,0.073781,5541
5213,4,32,0.073744,5541
5214,4,20,0.073707,5541
5215,5,28,0.073671,5542
5216,4,31,0.073634,5542
5217,8,72,0.073597,5542
5218,10,63,0.073560,5546
5219,6,65,0.073523,5547
5220,11,79,0.073487,5548
5221,11,87,0.073450,5549
5222,7,55,0.073413,5549
5223,6,38,0.073376,5551
5224,3,34,0.073340,5551
5225,1,10,0.073303,5551
